"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/05/2014","AQS","481670004","1","15","ug/m3 SC","14","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"01/11/2014","AQS","481670004","1","14","ug/m3 SC","13","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"01/17/2014","AQS","481670004","1","57","ug/m3 SC","52","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"01/23/2014","AQS","481670004","1","11","ug/m3 SC","10","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"01/29/2014","AQS","481670004","1","11","ug/m3 SC","10","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"02/04/2014","AQS","481670004","1","7","ug/m3 SC","6","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"02/10/2014","AQS","481670004","1","8","ug/m3 SC","7","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"02/16/2014","AQS","481670004","1","19","ug/m3 SC","18","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"02/22/2014","AQS","481670004","1","16","ug/m3 SC","15","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"02/28/2014","AQS","481670004","1","19","ug/m3 SC","18","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"03/06/2014","AQS","481670004","1","16","ug/m3 SC","15","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"03/12/2014","AQS","481670004","1","23","ug/m3 SC","21","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"03/18/2014","AQS","481670004","1","22","ug/m3 SC","20","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"03/24/2014","AQS","481670004","1","13","ug/m3 SC","12","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"03/30/2014","AQS","481670004","1","15","ug/m3 SC","14","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"04/05/2014","AQS","481670004","1","12","ug/m3 SC","11","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"04/11/2014","AQS","481670004","1","20","ug/m3 SC","19","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"04/17/2014","AQS","481670004","1","17","ug/m3 SC","16","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"04/23/2014","AQS","481670004","1","14","ug/m3 SC","13","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"04/29/2014","AQS","481670004","1","35","ug/m3 SC","32","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"05/05/2014","AQS","481670004","1","23","ug/m3 SC","21","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"05/11/2014","AQS","481670004","1","30","ug/m3 SC","28","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"05/17/2014","AQS","481670004","1","19","ug/m3 SC","18","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"05/23/2014","AQS","481670004","1","18","ug/m3 SC","17","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"05/29/2014","AQS","481670004","1","13","ug/m3 SC","12","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"06/04/2014","AQS","481670004","1","11","ug/m3 SC","10","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"06/10/2014","AQS","481670004","1","22","ug/m3 SC","20","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"06/16/2014","AQS","481670004","1","41","ug/m3 SC","38","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"06/22/2014","AQS","481670004","1","92","ug/m3 SC","69","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"06/28/2014","AQS","481670004","1","39","ug/m3 SC","36","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
"07/04/2014","AQS","481670004","1","20","ug/m3 SC","19","Texas City Fire Station","1","100.0000","81102","PM10 Total 0-10um STP","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.384444","-94.930833"
