"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/03/2011","AQS","481130050","1","16","ug/m3 SC","15","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"01/09/2011","AQS","481130050","1","7","ug/m3 SC","6","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"01/15/2011","AQS","481130050","1","20","ug/m3 SC","19","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"01/21/2011","AQS","481130050","1","19","ug/m3 SC","18","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"01/27/2011","AQS","481130050","1","27","ug/m3 SC","25","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"02/02/2011","AQS","481130050","1","9","ug/m3 SC","8","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"02/08/2011","AQS","481130050","1","40","ug/m3 SC","37","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"02/14/2011","AQS","481130050","1","31","ug/m3 SC","29","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"02/20/2011","AQS","481130050","1","25","ug/m3 SC","23","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"02/26/2011","AQS","481130050","1","12","ug/m3 SC","11","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"03/10/2011","AQS","481130050","1","20","ug/m3 SC","19","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"03/16/2011","AQS","481130050","1","23","ug/m3 SC","21","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"03/22/2011","AQS","481130050","1","26","ug/m3 SC","24","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"03/28/2011","AQS","481130050","1","18","ug/m3 SC","17","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
"04/03/2011","AQS","481130050","1","28","ug/m3 SC","26","Convention Center","1","100.0000","81102","PM10 Total 0-10um STP","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.774262","-96.797686"
